Id	CAS	SMILES	Status	Experimental value	Predicted value
1865	551-11-1	O=C(O)CCCC=CCC1C(O)CC(O)C1(C=CC(O)CCCCC)	Test	4.39	2.2072592
1866	551-27-9	O=C(O)C3N2C(=O)C(NC(=O)C(Oc1ccccc1)CC)C2SC3(C)(C)	Test	2.65	1.8105334
1867	552-16-9	O=C(O)c1ccccc1[N+](=O)[O-]	Test	1.46	1.5488064
1868	552-32-9	O=C(Nc1ccccc1[N+](=O)[O-])C	Test	1.0	1.4763309
1869	552-41-0	O=C(c1ccc(OC)cc1(O))C	Test	1.98	0.9709408
1870	552-58-9	O=C2c3c(O)cc(O)cc3(OC(c1ccc(O)c(O)c1)C2)	Test	2.02	0.55868447
1871	552-62-5	O=C2NC(=O)c1c(ncn1C)N2	Test	-0.89	-0.4864643
1872	552-86-3	O=C(c1occc1)C(O)c2occc2	Test	0.54	-0.6299261
1873	552-89-6	O=Cc1ccccc1[N+](=O)[O-]	Test	1.74	1.2564703
1874	553-03-7	O=C2Nc1ccccc1CC2	Test	1.34	1.676721
1875	553-20-8	O=C(Nc1cc(ccc1(OCCC))[N+](=O)[O-])C	Test	1.6	1.8844334
1876	553-26-4	n1ccc(cc1)c2ccncc2	Test	1.28	1.0136845
1877	553-27-5	c1ccc(cc1)N(CCCl)CCCl	Test	2.9	3.3857672
1878	553-84-4	O=C(c1cocc1)CCC(C)C	Test	2.76	1.2724715
1879	553-90-2	O=C(OC)C(=O)OC	Test	-0.17	-0.35289785
1880	553-97-9	O=C1C=CC(=O)C(=C1)C	Test	0.72	0.22798833
1881	554-00-7	Nc1ccc(cc1Cl)Cl	Test	2.78	2.728667
1882	554-12-1	O=C(OC)CC	Test	0.84	0.5861724
1883	554-14-3	c1cc(C)sc1	Test	2.33	1.5819409
1884	554-57-4	O=C(N=C1N(N=C(S1)S(=O)(=O)N)C)C	Test	0.13	1.4547791
1885	554-61-0	C1=C(C)CCC2C1C2(C)(C)	Test	4.44	3.3744533
1886	554-84-7	O=[N+]([O-])c1cccc(O)c1	Test	2.0	1.2571566
1887	555-03-3	O=[N+]([O-])c1cccc(OC)c1	Test	2.16	1.6103778
1888	555-16-8	O=Cc1ccc(cc1)[N+](=O)[O-]	Test	1.56	1.2564703
1889	555-37-3	O=C(Nc1ccc(c(c1)Cl)Cl)N(C)CCCC	Test	4.1	3.8682158
1890	555-60-2	N#CC(C#N)=NNc1cccc(c1)Cl	Test	3.38	1.1100739
1891	556-08-1	O=C(O)c1ccc(cc1)NC(=O)C	Test	1.31	1.295203
1892	556-24-1	O=C(OC)CC(C)C	Test	1.82	1.373325
1893	556-33-2	O=C(O)CNC(=O)CNC(=O)CN	Test	-2.68	-1.9812346
1894	556-50-3	O=C(O)CNC(=O)CN	Test	-2.92	-1.5465617
1895	556-52-5	OCC1OC1	Test	-0.95	-0.92591065
1896	556-61-6	C(=NC)=S	Test	0.94	1.1570917
1897	556-67-2	O1[Si](O[Si](O[Si](O[Si]1(C)C)(C)C)(C)C)(C)C	Test	5.1	-0.6425401
1898	556-69-4	O([Si](O[Si](O[Si](O[Si](C)(C)C)(C)C)(C)C)(C)C)[Si](O[Si](O[Si](O[Si](C)(C)C)(C)C)(C)C)(C)C	Test	7.7	0.14551303
1899	556-75-2	O=P(OCC)(C)SCCSCC	Test	1.48	1.3205462
1900	557-17-5	O(C)CCC	Test	1.21	0.7999615
1901	557-25-5	O=C(OCC(O)CO)CCC	Test	-0.17	0.08293554
1902	557-98-2	C=C(C)Cl	Test	2.0	1.6719615
1903	558-13-4	C(Br)(Br)(Br)Br	Test	3.42	2.9573352
1904	558-25-8	O=S(=O)(F)C	Test	0.55	-1.1986207
1905	561-27-3	O=C(Oc5ccc4c1c5(OC2C(OC(=O)C)C=CC3C(N(C)CCC123)C4))C	Test	1.58	2.4795096
1906	561-86-4	O=C1NC(=O)C(C(=O)N1)(CC=C)CC(=C)Br	Test	1.37	1.1281332
1907	562-26-5	O=C(OCC)C3(c1ccccc1)(CCN(CCC(O)c2ccccc2)CC3)	Test	4.04	3.312962
1908	562-74-3	OC1(CC=C(C)CC1)C(C)C	Test	3.26	2.357453
1909	563-12-2	O(CC)P(OCC)(=S)SCSP(OCC)(OCC)=S	Test	5.07	0.6262085
1910	563-80-4	O=C(C)C(C)C	Test	0.84	1.0644006
1911	564-00-1	O1CC1C2OC2	Test	-0.52	-0.47282758
1912	565-80-0	O=C(C(C)C)C(C)C	Test	1.86	1.7953353
1913	569-41-5	c2cc1cccc(c1c(c2)C)C	Test	4.26	3.9584947
1914	571-58-4	c1ccc2c(c1)c(ccc2C)C	Test	4.37	3.9584947
1915	571-60-8	Oc1ccc(O)c2ccccc12	Test	1.9	2.0241988
1916	573-56-8	O=[N+]([O-])c1cccc(c1(O))[N+](=O)[O-]	Test	1.37	1.2184927
1917	573-98-8	c1ccc2c(c1)ccc(c2C)C	Test	4.31	3.9584947
1918	574-66-3	ON=C(c1ccccc1)c2ccccc2	Test	3.2	2.9822102
1919	575-37-1	c2cc1ccc(cc1c(c2)C)C	Test	4.44	3.9584947
1920	575-38-2	Oc1ccc2cccc(O)c2(c1)	Test	1.94	2.0241988
1921	575-41-7	c1ccc2c(c1)cc(cc2C)C	Test	4.42	3.9584947
1922	576-24-9	Oc1cccc(c1Cl)Cl	Test	2.84	2.728667
1923	576-26-1	Oc1c(cccc1C)C	Test	2.36	2.192667
1924	577-19-5	O=[N+]([O-])c1ccccc1Br	Test	2.52	2.5871956
1925	577-56-0	O=C(O)c1ccccc1(C(=O)C)	Test	0.81	1.4290334
1926	577-59-3	O=C(c1ccccc1[N+](=O)[O-])C	Test	1.28	1.5899947
1927	578-06-3	n1c3ccccc3(cc2c1cccc2(N))	Test	2.47	2.3606706
1928	578-57-4	O(c1ccccc1Br)C	Test	2.86	2.6211383
1929	578-58-5	O(c1ccccc1C)C	Test	2.74	2.192667
1930	578-66-5	n1cccc2cccc(N)c12	Test	1.79	1.4528135
1931	578-68-7	n1ccc(N)c2ccccc12	Test	1.63	1.4528135
1932	579-10-2	O=C(N(c1ccccc1)C)C	Test	1.12	1.944721
1933	579-38-4	O=C(N(c1ccc(O)cc1)C)C(Cl)Cl	Test	1.78	1.9717921
1934	579-43-1	OC(c1ccccc1)C(O)c2ccccc2	Test	1.91	2.5135744
1935	579-45-3	O=C(c1ccccc1)N(N)c2ccccc2	Test	2.3	3.08843
1936	579-58-8	O=C(N(c1ccc(O)cc1)C)C	Test	0.61	1.3769408
1937	579-74-8	O=C(c1ccccc1(OC))C	Test	1.82	1.538721
1938	579-75-9	O=C(O)c1ccccc1(OC)	Test	1.59	1.4657326
1939	580-02-9	O=C(OC)c1ccccc1(OC(=O)C)	Test	1.46	2.0045884
1940	580-15-4	n1cccc2cc(N)ccc12	Test	1.28	1.4528135
1941	580-16-5	Oc1ccc2ncccc2(c1)	Test	1.8	1.4528135
1942	580-17-6	n1cc(N)cc2ccccc12	Test	1.63	1.4528135
1943	580-22-3	n1c(N)ccc2ccccc12	Test	1.87	1.8588135
1944	580-51-8	Oc1cccc(c1)c2ccccc2	Test	3.23	3.1269803
1945	581-08-8	O=C(Nc1ccccc1(OCC))C	Test	1.49	1.6803261
1946	581-28-2	n1c3ccccc3(cc2cc(N)ccc12)	Test	2.62	2.3606706
1947	581-29-3	n1c3ccccc3(cc2ccc(N)cc12)	Test	2.77	2.3606706
1948	581-40-8	c1ccc2cc(c(cc2(c1))C)C	Test	4.4	3.9584947
1949	581-42-0	c1cc(cc2ccc(cc12)C)C	Test	4.31	3.9584947
1950	581-43-1	Oc1ccc2cc(O)ccc2(c1)	Test	1.9	2.0241988
1951	581-47-5	n1ccc(cc1)c2ncccc2	Test	1.58	1.0136845
1952	581-50-0	n1cccc(c1)c2ncccc2	Test	1.46	1.0136845
1953	581-89-5	O=[N+]([O-])c1ccc2ccccc2(c1)	Test	3.24	2.9359043
1954	582-60-5	n1c[nH]c2cc(c(cc12)C)C	Test	2.35	1.9968135
1955	583-53-9	c1ccc(c(c1)Br)Br	Test	3.64	3.7948754
1956	584-79-2	O=C(OC1C(=C(C(=O)C1)CC=C)C)C2C(C=C(C)C)C2(C)(C)	Test	4.78	3.3989792
1957	585-07-9	O=C(OC(C)(C)C)C(=C)C	Test	2.54	1.9526109
1958	585-34-2	Oc1cccc(c1)C(C)(C)C	Test	3.3	2.8132606
1959	585-48-8	n1c(cccc1C(C)(C)C)C(C)(C)C	Test	4.14	2.9975817
1960	585-74-0	O=C(c1cccc(c1)C)C	Test	2.15	2.15151
1961	585-76-2	O=C(O)c1cccc(c1)Br	Test	2.87	2.461984
1962	586-11-8	O=[N+]([O-])c1cc(O)cc(c1)[N+](=O)[O-]	Test	2.36	1.2184927
1963	586-37-8	O=C(c1cccc(OC)c1)C	Test	1.84	1.538721
1964	586-38-9	O=C(O)c1cccc(OC)c1	Test	2.02	1.4657326
1965	586-62-9	C1=C(C)CCC(=C(C)C)C1	Test	4.47	3.2669935
1966	586-76-5	O=C(O)c1ccc(cc1)Br	Test	2.86	2.461984
1967	586-78-7	O=[N+]([O-])c1ccc(cc1)Br	Test	2.55	2.5871956
1968	586-84-5	O=[N+]([O-])c1oc(cc1)COC	Test	0.89	0.30585805
1969	586-89-0	O=C(O)c1ccc(cc1)C(=O)C	Test	1.61	1.4290334
1970	586-95-8	OCc1ccncc1	Test	0.06	-0.034867555
1971	586-96-9	O=Nc1ccccc1	Test	2.01	1.3467672
1972	586-98-1	OCc1ncccc1	Test	0.06	-0.034867555
1973	587-03-1	OCc1cccc(c1)C	Test	1.6	1.924667
1974	587-34-8	O=C(Nc1cccc(c1)Cl)N(C)C	Test	2.0	2.492326
1975	587-48-4	O=C(O)c1cccc(c1)NC(=O)C	Test	1.32	1.295203
1976	587-64-4	O=C(O)COc1cc(cc(c1)Cl)Cl	Test	2.84	2.3543262
1977	587-65-5	O=C(Nc1ccccc1)CCl	Test	1.63	1.944721
1978	588-16-9	O=C(Nc1cccc(OC)c1)C	Test	1.3	1.3769408
1979	588-22-7	O=C(O)COc1ccc(c(c1)Cl)Cl	Test	2.81	2.3543262
1980	588-32-9	O=C(O)COc1cccc(c1)Cl	Test	2.03	1.7829407
1981	588-46-5	O=C(NCc1ccccc1)C	Test	0.95	1.676721
1982	589-08-2	c1ccc(cc1)CCNC	Test	1.91	2.2418752
1983	589-16-2	Nc1ccc(cc1)CC	Test	1.96	2.192667
1984	589-21-9	NNc1ccc(cc1)Br	Test	1.39	2.2273412
1985	589-55-9	OC(CCC)CCC	Test	2.22	1.9403353
1986	589-62-8	OC(CCC)CCCC	Test	2.68	2.2738595
1987	589-82-2	OC(CC)CCCC	Test	2.24	1.9403353
1988	589-92-4	O=C1CCC(C)CC1	Test	1.38	1.4033352
1989	591-17-3	c1cc(cc(c1)Br)C	Test	3.41	3.3701384
1990	591-19-5	Nc1cccc(c1)Br	Test	2.1	2.2961302
1991	591-22-0	n1cc(cc(c1)C)C	Test	1.78	1.1991427
1992	591-27-5	Oc1cccc(N)c1	Test	0.21	0.89313245
1993	591-33-3	O=C(Nc1cccc(OCC)c1)C	Test	1.82	1.6803261
1994	591-35-5	Oc1cc(cc(c1)Cl)Cl	Test	3.62	2.728667
1995	591-50-4	c1ccc(cc1)I	Test	3.25	3.209667
1996	591-54-8	n1cnc(N)cc1	Test	-0.25	-0.17180033
1997	591-78-6	O=C(C)CCCC	Test	1.38	1.4421141
1998	591-82-2	C(=NCC(C)C)=S	Test	2.82	2.538941
1999	591-93-5	C=CCC=C	Test	2.48	1.973941
2000	592-31-4	O=C(N)NCCCC	Test	0.41	0.5658313
2001	592-35-8	O=C(OCCCC)N	Test	0.85	0.9718313
2002	592-41-6	C=CCCCC	Test	3.39	2.459114
2003	592-42-7	C=CCCC=C	Test	2.87	2.3516545
2004	592-48-3	C=CC=CCC	Test	3.16	2.3516545
2005	592-50-7	FCCCCC	Test	2.33	2.4186964
2006	592-57-4	C=1C=CCCC=1	Test	2.47	1.9596545
2007	592-76-7	C=CCCCCC	Test	3.99	2.8123353
2008	592-82-5	C(=NCCCC)=S	Test	2.92	2.538941
2009	593-53-3	FC	Test	0.51	0.5456281
2010	593-60-2	C=CBr	Test	1.57	1.4519175
2011	593-70-4	FCCl	Test	0.51	1.1146804
2012	593-74-8	C[Hg]C	Test	2.59	0.8445514
2013	594-27-4	C[Sn](C)(C)C	Test	3.48	1.8169615
2014	594-36-5	CCC(C)(C)Cl	Test	2.52	2.604114
2015	595-37-9	O=C(O)C(C)(C)CC	Test	1.9	1.373325
2016	595-46-0	O=C(O)C(C(=O)O)(C)C	Test	0.39	0.056541234
2017	597-35-3	O=S(=O)(CC)CC	Test	-0.59	0.07271274
2018	598-03-8	O=S(=O)(CCC)CCC	Test	0.39	0.85986537
2019	598-16-3	C(=C(Br)Br)Br	Test	3.2	2.6384447
2020	598-38-9	OCC(Cl)Cl	Test	0.37	0.7999615
2021	598-50-5	O=C(N)NC	Test	-1.4	-0.81601787
2022	598-52-7	NC(NC)=S	Test	-0.69	-0.7922377
2023	598-55-0	O=C(OC)N	Test	-0.66	-0.41001785
2024	598-72-1	O=C(O)C(C)Br	Test	0.92	0.7954518
2025	598-75-4	OC(C)C(C)C	Test	1.28	1.2094005
2026	598-92-5	O=[N+]([O-])C(C)Cl	Test	1.1	0.5833092
2027	598-98-1	O=C(OC)C(C)(C)C	Test	1.83	1.373325
2028	598-99-2	O=C(OC)C(Cl)(Cl)Cl	Test	2.03	1.373325
2029	599-71-3	O=S(=O)(NO)c1ccccc1	Test	0.48	0.8352492
2030	599-82-6	O=S(=O)(Nc1ncncc1)c2ccc(N)cc2	Test	-0.24	0.893118
2031	599-88-2	O=S(=O)(Nc1ncc(cn1)C)c2ccc(N)cc2	Test	0.34	1.184584
2032	600-24-8	O=[N+]([O-])C(C)CC	Test	1.2	1.0363922
2033	601-77-4	O=NN(C(C)C)C(C)C	Test	1.38	1.3495449
2034	601-84-3	O=C(O)c1c(cccc1Br)Br	Test	3.58	3.1901064
2035	601-89-8	O=[N+]([O-])c1c(O)cccc1(O)	Test	1.56	0.7374928
2036	602-38-0	O=[N+]([O-])c2cccc1cccc(c12)[N+](=O)[O-]	Test	2.52	2.8546574
2037	602-55-1	c1ccc(cc1)c3c4ccccc4(cc2ccccc23)	Test	6.01	5.4781404
2038	602-60-8	O=[N+]([O-])c2c3ccccc3(cc1ccccc12)	Test	4.78	3.8108394
2039	602-87-9	O=[N+]([O-])c3ccc2c1c3(cccc1CC2)	Test	3.85	3.508411
2040	603-00-9	O=C2c1c(ncn1CC(O)C)N(C(=O)N2C)C	Test	-0.77	0.06173924
2041	603-11-2	O=C(O)c1cccc(c1(C(=O)O))[N+](=O)[O-]	Test	0.75	1.3487239
2042	603-34-9	c1ccc(cc1)N(c2ccccc2)c3ccccc3	Test	5.74	4.951735
2043	603-35-0	c1ccc(cc1)P(c2ccccc2)c3ccccc3	Test	5.69	5.968735
2044	603-76-9	c1ccc2c(c1)ccn2C	Test	2.72	2.0656025
2045	604-44-4	Oc1ccc(c2ccccc12)Cl	Test	3.94	3.196454
2046	604-68-2	O=C(OCC1OC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C1(OC(=O)C))C	Test	0.63	0.27154788
2047	604-75-1	O=C1Nc3ccc(cc3(C(=NC1(O))c2ccccc2))Cl	Test	2.24	2.298157
2048	605-45-8	O=C(OC(C)C)c1ccccc1(C(=O)OC(C)C)	Test	2.83	3.112478
2049	605-71-0	O=[N+]([O-])c2cccc1c2(cccc1[N+](=O)[O-])	Test	2.58	2.8546574
2050	605-93-6	O=C1C=CC(=O)c2cc(ccc12)C	Test	2.1	1.6971505
2051	605-94-7	O=C1C=C(C(=O)C(OC)=C1(OC))C	Test	0.8	-0.76488966
2052	606-20-2	O=[N+]([O-])c1cccc(c1C)[N+](=O)[O-]	Test	2.1	2.0628493
2053	606-22-4	O=[N+]([O-])c1cccc(c1(N))[N+](=O)[O-]	Test	1.79	1.2184927
2054	606-23-5	O=C1c2ccccc2(C(=O)C1)	Test	0.61	1.1848135
2055	606-25-7	O=S(=O)(N)c2cccc1ccccc12	Test	1.55	1.9761089
2056	606-26-8	O=C(NN)c1ccccc1[N+](=O)[O-]	Test	-0.54	1.1828494
2057	606-27-9	O=C(OC)c1ccccc1[N+](=O)[O-]	Test	1.66	1.8823309
2058	606-37-1	O=[N+]([O-])c2cc1ccccc1c(c2)[N+](=O)[O-]	Test	2.83	2.8546574
2059	606-38-2	O=C(Nc1c(cc(cc1C)C)[N+](=O)[O-])C	Test	1.18	2.0969245
2060	606-43-9	O=C2C=Cc1ccccc1N2C	Test	1.45	1.8941989
2061	606-45-1	O=C(OC)c1ccccc1(OC)	Test	2.04	1.7829407
2062	607-34-1	O=[N+]([O-])c2cccc1ncccc12	Test	1.86	1.8246886
2063	607-35-2	O=[N+]([O-])c2cccc1cccnc12	Test	1.4	1.8246886
2064	607-57-8	O=[N+]([O-])c2ccc3c1ccccc1Cc3(c2)	Test	3.37	3.70043
2065	607-81-8	O=C(OCC)C(C(=O)OCC)Cc1ccccc1	Test	2.76	2.576478
2066	607-90-9	O=C(OCCC)c1ccccc1(O)	Test	3.8	2.0863261
2067	607-99-8	O(c1c(cc(cc1Br)Br)Br)C	Test	4.48	4.0504694
2068	608-08-2	O=C(Oc1c[nH]c2ccccc12)C	Test	2.01	1.6499044
2069	608-31-1	Nc1c(cccc1Cl)Cl	Test	2.76	2.728667
2070	608-33-3	Oc1c(cccc1Br)Br	Test	3.36	3.0458753
2071	608-43-5	Oc1ccc(O)c(c1C)C	Test	1.36	1.579878
2072	608-93-5	c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Test	5.17	4.9257264
2073	609-19-8	Oc1cc(c(c(c1)Cl)Cl)Cl	Test	4.01	3.3138752
2074	609-35-8	O=C(N)c1cocc1	Test	0.09	-0.57436126
2075	609-38-1	O=C(N)c1occc1	Test	-0.11	-0.57436126
2076	609-39-2	O=[N+]([O-])c1occc1	Test	0.66	0.30636925
2077	609-40-5	O=[N+]([O-])c1cccs1	Test	1.55	0.7081997
2078	609-66-5	O=C(N)c1ccccc1Cl	Test	0.64	1.8955127
2079	609-72-3	c1ccc(c(c1)N(C)C)C	Test	2.85	2.5098753
2080	609-99-4	O=C(O)c1cc(cc(c1(O))[N+](=O)[O-])[N+](=O)[O-]	Test	1.71	1.0818621
2081	610-02-6	O=C(O)c1ccc(O)c(O)c1(O)	Test	1.05	0.07271393
2082	610-15-1	O=C(N)c1ccccc1[N+](=O)[O-]	Test	-0.12	1.1428065
2083	610-39-9	O=[N+]([O-])c1ccc(cc1[N+](=O)[O-])C	Test	2.08	2.0628493
2084	610-40-2	O=[N+]([O-])c1ccc(cc1[N+](=O)[O-])Cl	Test	2.18	2.3308494
2085	610-49-1	Nc1cccc2cc3ccccc3(cc12)	Test	3.69	3.5050285
2086	610-69-5	O=C(Oc1ccccc1[N+](=O)[O-])C	Test	1.55	1.8823309
2087	610-96-8	O=C(OC)c1ccccc1Cl	Test	2.38	2.618721
2088	610-97-9	O=C(OC)c1ccccc1I	Test	2.74	2.9221063
2089	610-99-1	O=C(c1ccccc1(O))CC	Test	2.54	1.538721
2090	611-03-0	O=C(O)c1ccc(N)cc1(N)	Test	-0.31	0.5923777
2091	611-06-3	O=[N+]([O-])c1ccc(cc1Cl)Cl	Test	3.07	3.0197325
2092	611-09-6	O=C1Nc2ccc(cc2(C1(=O)))[N+](=O)[O-]	Test	0.47	0.3538594
2093	611-13-2	O=C(OC)c1occc1	Test	1.0	0.20935228
2094	611-20-1	N#Cc1ccccc1(O)	Test	1.61	0.8879883
2095	611-21-2	c1ccc(c(c1)NC)C	Test	2.16	2.192667
2096	611-32-5	n1cccc2cccc(c12)C	Test	2.6	2.368988
2097	611-33-6	n1cccc2cccc(c12)Cl	Test	2.44	2.636988
2098	611-34-7	n1cccc2c1cccc2(N)	Test	1.16	1.4528135
2099	611-70-1	O=C(c1ccccc1)C(C)C	Test	2.73	2.4548955
2100	611-74-5	O=C(c1ccccc1)N(C)C	Test	0.62	1.944721
2101	612-16-8	OCc1ccccc1(OC)	Test	1.13	1.311878
2102	612-24-8	N#Cc1ccccc1[N+](=O)[O-]	Test	1.02	1.2564703
2103	612-25-9	O=[N+]([O-])c1ccccc1CO	Test	1.24	1.3423778
2104	612-28-2	O=[N+]([O-])c1ccccc1(NC)	Test	2.18	1.6103778
2105	612-45-3	O=C(Nc1ccc(cc1[N+](=O)[O-])C)C	Test	1.49	1.793539
2106	612-57-7	n1cccc2cc(ccc12)Cl	Test	2.73	2.636988
2107	612-58-8	n1cc(cc2ccccc12)C	Test	2.53	2.368988
2108	612-60-2	n1cccc2ccc(cc12)C	Test	2.47	2.368988
2109	612-62-4	n1c2ccccc2(ccc1Cl)	Test	2.71	2.636988
2110	612-96-4	n1c3ccccc3(ccc1c2ccccc2)	Test	3.9	3.4931655
2111	612-98-6	O=NN(c1ccccc1)Cc2ccccc2	Test	3.38	3.22643
2112	613-31-0	c1ccc3c(c1)Cc2ccccc2C3	Test	4.25	4.4113636
2113	613-33-2	c1cc(ccc1c2ccc(cc2)C)C	Test	5.09	4.4113636
2114	613-50-3	O=[N+]([O-])c1ccc2ncccc2(c1)	Test	1.84	1.8246886
2115	613-51-4	O=[N+]([O-])c1ccc2cccnc2(c1)	Test	1.82	1.8246886
2116	613-70-7	O=C(Oc1ccccc1(OC))C	Test	1.38	1.7829407
2117	613-93-4	O=C(NC)c1ccccc1	Test	0.86	1.6275127
2118	613-94-5	O=C(NN)c1ccccc1	Test	0.19	1.2702081
2119	614-17-5	O=C(NCC)c1ccccc1	Test	1.28	1.944721
2120	614-18-6	O=C(OCC)c1cnccc1	Test	1.32	0.80573255
2121	614-19-7	O=C(O)CC(N)c1ccccc1	Test	-1.4	1.2469409
2122	614-30-2	c1ccc(cc1)N(C)Cc2ccccc2	Test	4.22	3.6623633
2123	614-61-9	O=C(O)COc1ccccc1Cl	Test	1.86	1.7829407
2124	614-76-6	O=C(Nc1ccccc1Br)C	Test	1.34	2.3660111
2125	614-80-2	O=C(Nc1ccccc1(O))C	Test	0.72	1.0597326
2126	614-96-0	c1cc2cc(ccc2([nH]1))C	Test	2.68	2.0656025
2127	614-99-3	O=C(OCC)c1occc1	Test	1.52	0.5625734
2128	615-15-6	n1c2ccccc2([nH]c1C)	Test	1.43	1.2736052
2129	615-22-5	n2c1ccccc1sc2SC	Test	3.15	2.0163944
2130	615-36-1	Nc1ccccc1Br	Test	2.11	2.2961302
2131	615-43-0	Nc1ccccc1I	Test	2.32	2.4606671
2132	615-58-7	Oc1ccc(cc1Br)Br	Test	3.22	3.0458753
2133	615-60-1	c1cc(c(cc1Cl)C)C	Test	3.82	3.5268753
2134	615-67-8	Oc1ccc(O)c(c1)Cl	Test	1.4	1.5143535
2135	615-74-7	Oc1cc(ccc1Cl)C	Test	2.9	2.4606671
2136	615-77-0	O=C1C=CN(C(=O)N1)C	Test	-1.2	-0.43219167
2137	616-03-5	O=C1NC(=O)C(N1)C	Test	-0.91	-0.74489784
2138	616-44-4	c1cscc1C	Test	2.34	1.5819409
2139	616-45-5	O=C1NCCC1	Test	-0.85	-0.21182759
2140	616-47-7	n1ccn(c1)C	Test	-0.06	0.08671274
2141	616-68-2	O=C(Nc1c(cc(cc1C)C)C)CN(CC)CC	Test	2.41	2.7763531
2142	616-82-0	O=C(O)c1ccc(O)c(c1)[N+](=O)[O-]	Test	1.85	1.0448494
2143	617-31-2	O=C(O)C(O)CCC	Test	0.45	0.15983133
2144	617-89-0	o1cccc1CN	Test	0.37	-0.31584817
2145	617-90-3	N#Cc1occc1	Test	0.96	-0.4125811
2146	618-47-3	O=C(N)c1cccc(c1)C	Test	1.18	1.6275127
2147	618-48-4	O=C(N)c1cccc(c1)Cl	Test	1.51	1.8955127
2148	618-49-5	O=C(N)c1cccc(O)c1	Test	0.39	0.72620815
2149	618-51-9	O=C(O)c1cccc(c1)I	Test	3.13	2.618721
2150	618-62-2	O=[N+]([O-])c1cc(cc(c1)Cl)Cl	Test	3.09	3.0197325
2151	618-80-4	O=[N+]([O-])c1cc(c(O)c(c1)Cl)Cl	Test	2.94	2.479902
2152	618-87-1	O=[N+]([O-])c1cc(N)cc(c1)[N+](=O)[O-]	Test	1.89	1.2184927
2153	618-94-0	O=C(NN)c1cccc(c1)[N+](=O)[O-]	Test	0.23	1.1828494
2154	618-95-1	O=C(OC)c1cccc(c1)[N+](=O)[O-]	Test	1.89	1.8823309
2155	618-98-4	O=C(OCC)c1cccc(c1)[N+](=O)[O-]	Test	2.35	2.1995392
2156	619-01-2	OC1CC(C(=C)C)CCC1(C)	Test	3.21	2.357453
2157	619-05-6	O=C(O)c1ccc(N)c(N)c1	Test	0.13	0.5923777
2158	619-17-0	O=C(O)c1ccc(cc1(N))[N+](=O)[O-]	Test	1.91	1.0448494
2159	619-24-9	N#Cc1cccc(c1)[N+](=O)[O-]	Test	1.17	1.2564703
2160	619-25-0	O=[N+]([O-])c1cccc(c1)CO	Test	1.21	1.3423778
2161	619-31-8	O=[N+]([O-])c1cccc(c1)N(C)C	Test	2.16	1.9439021
2162	619-42-1	O=C(OC)c1ccc(cc1)Br	Test	2.95	2.7720113
2163	619-45-4	O=C(OC)c1ccc(N)cc1	Test	1.37	1.4657326
2164	619-50-1	O=C(OC)c1ccc(cc1)[N+](=O)[O-]	Test	1.89	1.8823309
2165	619-55-6	O=C(N)c1ccc(cc1)C	Test	1.18	1.6275127
2166	619-56-7	O=C(N)c1ccc(cc1)Cl	Test	1.55	1.8955127
2167	619-57-8	O=C(N)c1ccc(O)cc1	Test	0.33	0.72620815
2168	619-58-9	O=C(O)c1ccc(cc1)I	Test	3.02	2.618721
2169	619-64-7	O=C(O)c1ccc(cc1)CC	Test	2.89	2.350721
2170	619-65-8	N#Cc1ccc(cc1)C(=O)O	Test	1.56	1.1118251
2171	619-66-9	O=Cc1ccc(cc1)C(=O)O	Test	1.76	1.1118251
2172	619-72-7	N#Cc1ccc(cc1)[N+](=O)[O-]	Test	1.19	1.2564703
2173	619-73-8	O=[N+]([O-])c1ccc(cc1)CO	Test	1.26	1.3423778
2174	619-76-1	O=C(N)c1ccc(cc1)C(C)C	Test	2.14	2.2481062
2175	619-80-7	O=C(N)c1ccc(cc1)[N+](=O)[O-]	Test	0.82	1.1428065
2176	619-84-1	O=C(O)c1ccc(cc1)N(C)C	Test	1.28	1.7829407
2177	619-86-3	O=C(O)c1ccc(OCC)cc1	Test	2.39	1.7829407
2178	619-90-9	O=C(OCc1ccc(cc1)[N+](=O)[O-])C	Test	1.73	1.931539
2179	620-02-0	O=Cc1oc(cc1)C	Test	0.67	-0.034867555
2180	620-08-6	n1ccc(OC)cc1	Test	1.0	0.23313244
2181	620-17-7	Oc1cccc(c1)CC	Test	2.4	2.192667
2182	620-24-6	Oc1cccc(c1)CO	Test	0.49	0.97835356
2183	620-71-3	O=C(Nc1ccccc1)CC	Test	1.61	1.944721
2184	620-79-1	O=C(OCC)C(C(=O)C)Cc1ccccc1	Test	2.52	2.30874
2185	620-80-4	O=C(OCC)C(=Cc1ccccc1)C(=O)C	Test	2.21	2.2262254
2186	620-88-2	O=[N+]([O-])c2ccc(Oc1ccccc1)cc2	Test	3.92	3.156785
2187	620-92-8	Oc1ccc(cc1)Cc2ccc(O)cc2	Test	2.91	2.7860055
2188	621-04-5	O=C(Nc1ccccc1)NCC	Test	1.64	1.9209408
2189	621-06-7	O=C(Nc1ccccc1)Cc2ccccc2	Test	2.7	3.1077788
2190	621-08-9	O=S(Cc1ccccc1)Cc2ccccc2	Test	1.99	3.3145678
2191	621-34-1	Oc1cccc(OCC)c1	Test	1.98	1.579878
