Id	CAS	SMILES	Status	Experimental value	Predicted value
298	108-46-3	Oc1cccc(O)c1	Training	NON-Carcinogen	NON-Carcinogen
300	79-11-8	O=C(O)CCl	Training	NON-Carcinogen	Carcinogen
301	1330-78-5	O=P(Oc1ccccc1C)(Oc2ccccc2C)Oc3ccccc3C	Training	NON-Carcinogen	NON-Carcinogen
302	120-32-1	Oc1ccc(cc1Cc2ccccc2)Cl	Training	Carcinogen	NON-Carcinogen
303	3296-90-0	OCC(CO)(CBr)CBr	Training	Carcinogen	Carcinogen
304	75-65-0	OC(C)(C)C	Training	Carcinogen	NON-Carcinogen
305	119-84-6	O=C2Oc1ccccc1CC2	Training	Carcinogen	NON-Carcinogen
306	107-21-1	OCCO	Training	NON-Carcinogen	NON-Carcinogen
307	58-55-9	O=C2c1nc[nH]c1N(C(=O)N2C)C	Training	NON-Carcinogen	Carcinogen
308	96-69-5	Oc1cc(c(cc1C(C)(C)C)Sc2cc(c(O)cc2C)C(C)(C)C)C	Training	NON-Carcinogen	NON-Carcinogen
309	396-01-0	n1c(nc(N)c2nc(c(nc12)N)c3ccccc3)N	Training	Carcinogen	Carcinogen
310	57-41-0	O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3	Training	Carcinogen	NON-Carcinogen
311	1825-21-4	O(c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)C	Training	Carcinogen	Carcinogen
313	74-83-9	CBr	Training	NON-Carcinogen	Carcinogen
314	62-23-7	O=C(O)c1ccc(cc1)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
315	115-96-8	O=P(OCCCl)(OCCCl)OCCCl	Training	Carcinogen	Carcinogen
317	137-09-7	Oc1ccc(N)cc1(N)	Training	Carcinogen	Carcinogen
318	91-64-5	O=C1Oc2ccccc2(C=C1)	Training	Carcinogen	Carcinogen
320	91-23-6	O=[N+]([O-])c1ccccc1(OC)	Training	Carcinogen	Carcinogen
321	75-07-0	O=CC	Training	Carcinogen	Carcinogen
322	16568-02-8	O=CN(N=CC)C	Training	Carcinogen	Carcinogen
323	60-35-5	O=C(N)C	Training	Carcinogen	NON-Carcinogen
325	18523-69-8	O=[N+]([O-])c1oc(cc1)c2cnc(NN=C(C)C)s2	Training	Carcinogen	Carcinogen
326	127-06-0	ON=C(C)C	Training	Carcinogen	NON-Carcinogen
327	34627-78-6	O=C(OC=CCc1ccc2c(c1)COC2)C	Training	Carcinogen	Carcinogen
328	65734-38-5	O=C(NNc1ccc(cc1)CO)C	Training	Carcinogen	Carcinogen
329	4075-79-0	O=C(Nc1ccc(cc1)c2ccccc2)C	Training	Carcinogen	Carcinogen
330	1078-38-2	O=C(NNC(=O)C)c1ccncc1	Training	Carcinogen	Carcinogen
331	114-83-0	O=C(NNc1ccccc1)C	Training	Carcinogen	Carcinogen
332	50-76-0	O=C6OC(C)C(NC(=O)c2ccc(c1OC=5C(=Nc12)C(C(=O)NC3C(=O)NC(C(=O)N4CCCC4(C(=O)N(C)CC(=O)N(C)C(C(=O)OC3(C))C(C)C))C(C)C)=C(N)C(=O)C=5C)C)C(=O)NC(C(=O)N7CCCC7(C(=O)N(C)CC(=O)N(C)C6C(C)C))C(C)C	Training	Carcinogen	Carcinogen
333	1162-65-8	O=C4Oc2c(c(OC)cc1OC3OC=CC3(c12))C5=C4C(=O)CC5	Training	Carcinogen	Carcinogen
334	67730-10-3	n2c(N)ccc3nc1ccccn1c23	Training	Carcinogen	Carcinogen
335	52207-83-7	C=CCNN	Training	Carcinogen	Carcinogen
336	97-56-3	N(=Nc1ccccc1C)c2ccc(N)c(c2)C	Training	Carcinogen	Carcinogen
337	139-05-9	O=S(=O)(O)NC1CCCCC1	Training	Carcinogen	NON-Carcinogen
338	12663-46-6	O=C2NC(C(=O)N3CC(C(C3(C(=O)NC(C(=O)NC(C(=O)NC(c1ccccc1)C2)CO)CC))Cl)Cl)C(O)C	Training	Carcinogen	NON-Carcinogen
339	553-53-7	O=C(NN)c1cnccc1	Training	Carcinogen	Carcinogen
340	2425-06-1	O=C1N(C(=O)C2CC=CCC12)SC(C(Cl)Cl)(Cl)Cl	Training	Carcinogen	Carcinogen
341	563-41-7	O=C(N)NN	Training	Carcinogen	Carcinogen
342	301-04-2	O=C(O[Pb-]OC(=O)C)C	Training	Carcinogen	NON-Carcinogen
343	103-03-7	O=C(N)NNc1ccccc1	Training	Carcinogen	Carcinogen
344	143-50-0	O=C1C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
345	86-74-8	c1ccc3c(c1)[nH]c2ccccc23	Training	Carcinogen	Carcinogen
346	126-07-8	O=C3C=C(OC)C2(Oc1c(c(OC)cc(OC)c1Cl)C2(=O))C(C)C3	Training	Carcinogen	Carcinogen
347	56-49-5	c1ccc5c(c1)ccc3c5(cc2ccc(c4c2c3CC4)C)	Training	Carcinogen	Carcinogen
348	548-62-9	c1cc(ccc1C(c2ccc(cc2)N(C)C)=C3C=CC(C=C3)=[N+](C)C)N(C)C	Training	Carcinogen	Carcinogen
350	13483-18-6	O(CCOCCl)CCl	Training	Carcinogen	Carcinogen
351	39801-14-4	C13(C4(C2(C5(C(C1(C2(Cl)Cl)Cl)(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
352	56894-91-8	O(Cc1ccc(cc1)COCCl)CCl	Training	Carcinogen	Carcinogen
353	3778-73-2	O=P1(OCCCN1(CCCl))(NCCCl)	Training	Carcinogen	Carcinogen
354	111-44-4	O(CCCl)CCCl	Training	Carcinogen	Carcinogen
355	54-85-3	O=C(NN)c1ccncc1	Training	Carcinogen	Carcinogen
356	56-04-2	O=C1C=C(NC(N1)=S)C	Training	Carcinogen	Carcinogen
357	16699-10-8	O=NN(c3ccc(C=Cc2ccnc1ccccc12)cc3)C	Training	Carcinogen	Carcinogen
359	23950-58-5	O=C(NC(C#C)(C)C)c1cc(cc(c1)Cl)Cl	Training	Carcinogen	NON-Carcinogen
360	70-25-7	O=NN(C(=N)N[N+](=O)[O-])C	Training	Carcinogen	Carcinogen
361	540-51-2	OCCBr	Training	Carcinogen	Carcinogen
362	63412-06-6	O=NN(C(=O)c1ccccc1)C	Training	Carcinogen	Carcinogen
363	3693-22-9	o2c1ccccc1c3cc(N)ccc23	Training	Carcinogen	Carcinogen
364	55557-00-1	O=NN1CCN(N=O)CCC1	Training	Carcinogen	Carcinogen
365	50-07-7	O=C(OCC4C=1C(=O)C(N)=C(C(=O)C=1N3CC2NC2C34(OC))C)N	Training	Carcinogen	Carcinogen
366	5036-03-3	O=C2N(N=Cc1oc(cc1)[N+](=O)[O-])CCN2CCO	Training	Carcinogen	Carcinogen
367	25013-16-5	Oc1ccc(OC)cc1C(C)(C)C	Training	Carcinogen	NON-Carcinogen
368	76180-96-6	n1cccc3c1ccc2c3(nc(N)n2C)	Training	Carcinogen	Carcinogen
369	624-84-0	O=CNN	Training	Carcinogen	Carcinogen
370	68006-83-7	n1c(N)c(cc3c1[nH]c2ccccc23)C	Training	Carcinogen	Carcinogen
371	3570-75-0	O=CNNc1nc(cs1)c2oc(cc2)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
372	109-84-2	OCCNN	Training	Carcinogen	Carcinogen
373	78776-28-0	N(NCCCC)CCCC	Training	Carcinogen	Carcinogen
374	2104-09-8	O=[N+]([O-])c1ccc(cc1)c2nc(N)sc2	Training	Carcinogen	Carcinogen
375	56795-65-4	NNCCCC	Training	Carcinogen	Carcinogen
376	3775-55-1	O=[N+]([O-])c1oc(cc1)c2nnc(o2)N	Training	Carcinogen	Carcinogen
377	21928-82-5	O=NN(c3ncnc1c3(ncn1C2OC(CO)C(O)C2(O)))C	Training	Carcinogen	Carcinogen
378	7722-84-1	OO	Training	Carcinogen	NON-Carcinogen
379	16120-70-0	O=CN(N)CCCC	Training	Carcinogen	Carcinogen
380	21884-44-6	O=C1c8c(O)cc(c(O)c8(C(=O)C67(C1=C(O)C3C(O)C7(C4C(O)C6(C(O)=C2C(=O)c5c(O)cc(c(O)c5(C(=O)C234))C)))))C	Training	Carcinogen	Carcinogen
381	3817-11-6	O=NN(CCCC)CCCCO	Training	Carcinogen	Carcinogen
382	26049-70-7	O=[N+]([O-])c1ccc(cc1)c2nc(NN)sc2	Training	Carcinogen	Carcinogen
383	140-79-4	O=NN1CCN(N=O)CC1	Training	Carcinogen	Carcinogen
384	10589-74-9	O=NN(C(=O)N)CCCCC	Training	Carcinogen	Carcinogen
385	4342-03-4	O=C(N)c1nc[nH]c1(N=NN(C)C)	Training	Carcinogen	Carcinogen
386	32852-21-4	O=CNNc1nc(cs1)C	Training	Carcinogen	Carcinogen
387	628-02-4	O=C(N)CCCCC	Training	Carcinogen	NON-Carcinogen
388	50-00-0	O=C	Training	Carcinogen	NON-Carcinogen
389	57-14-7	NN(C)C	Training	Carcinogen	Carcinogen
390	24365-47-7	O=CC(NC(=O)C(NC(=O)C(NC(=O)C)CC(C)C)CC(C)C)CCCNC(N)=[NH2+]	Training	Carcinogen	Carcinogen
391	61-94-9	O=C(OC)C1=CCCN(C)C1	Training	Carcinogen	NON-Carcinogen
393	11096-82-5	c2c(cc(c(c1c(cc(c(c1Cl)Cl)Cl)Cl)c2Cl)Cl)Cl	Training	Carcinogen	Carcinogen
394	3031-51-4	O=C2OC(CN2(N=Cc1oc(cc1)[N+](=O)[O-]))CN3CCOCC3	Training	Carcinogen	Carcinogen
395	56654-52-5	O=NN(C(=O)NCCCC)CCCC	Training	Carcinogen	Carcinogen
396	1068-57-1	O=C(NN)C	Training	Carcinogen	Carcinogen
397	531-18-0	OCN(c1nc(nc(n1)N(CO)CO)N(CO)CO)CO	Training	Carcinogen	Carcinogen
398	324-93-6	Fc1ccc(cc1)c2ccc(N)cc2	Training	Carcinogen	Carcinogen
399	26049-69-4	O=[N+]([O-])c1oc(cc1)c2nc(NN(C)C)sc2	Training	Carcinogen	Carcinogen
400	60391-92-6	O=NN(C(=O)N)CC(=O)O	Training	Carcinogen	Carcinogen
401	25843-45-2	[O-][N+](=NC)C	Training	Carcinogen	Carcinogen
402	398-32-3	O=C(Nc1ccc(cc1)c2ccc(F)cc2)C	Training	Carcinogen	Carcinogen
403	4164-28-7	O=[N+]([O-])N(C)C	Training	Carcinogen	Carcinogen
405	305-03-3	O=C(O)CCCc1ccc(cc1)N(CCCl)CCCl	Training	Carcinogen	Carcinogen
406	319-84-6	C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
407	302-15-8	NNC	Training	Carcinogen	Carcinogen
408	123-73-9	O=CC=CC	Training	Carcinogen	Carcinogen
409	363-17-7	O=C(Nc2ccc3c1ccccc1Cc3(c2))C(F)(F)F	Training	Carcinogen	NON-Carcinogen
410	21626-89-1	O=C3c1ccccc1CN4C(=O)c2ccccc2CN34	Training	Carcinogen	NON-Carcinogen
411	1694-09-3	O=S(=O)([O-])c1cccc(c1)C[N+](=C2C=CC(C=C2)=C(c3ccc(cc3)N(C)C)c4ccc(cc4)N(Cc5cccc(c5)S(=O)(=O)O)CC)CC	Training	Carcinogen	Carcinogen
412	100-44-7	c1ccc(cc1)CCl	Training	Carcinogen	Carcinogen
413	87-68-3	C(C(=C(Cl)Cl)Cl)(=C(Cl)Cl)Cl	Training	Carcinogen	Carcinogen
414	4548-53-2	O=S(=O)([O-])c3cc(cc(c3(N=Nc1cc(c2ccccc2(c1(O)))S(=O)(=O)[O-]))C)C	Training	Carcinogen	NON-Carcinogen
415	915-67-3	O=S(=O)([O-])c3ccc4c(N=Nc1ccc(c2ccccc12)S(=O)(=O)[O-])c(O)c(cc4(c3))S(=O)(=O)[O-]	Training	Carcinogen	NON-Carcinogen
416	5834-17-3	o2c1ccccc1c3cc(OC)c(N)cc23	Training	Carcinogen	Carcinogen
417	21638-36-8	O=C2NC(C)CN2(N=Cc1oc(cc1)[N+](=O)[O-])	Training	Carcinogen	Carcinogen
418	3564-09-8	O=S(=O)([O-])c2ccc3c(N=Nc1cc(c(cc1C)C)C)c(O)c(cc3(c2))S(=O)(=O)[O-]	Training	Carcinogen	Carcinogen
420	3761-53-3	O=S(=O)([O-])c2ccc3c(N=Nc1ccc(cc1C)C)c(O)c(cc3(c2))S(=O)(=O)[O-]	Training	Carcinogen	Carcinogen
421	5141-20-8	O=S(=O)([O-])c1ccc(cc1)C(c2ccc(cc2)N(Cc3cccc(c3)S(=O)(=O)[O-])CC)=C4C=CC(C=C4)=[N+](Cc5cccc(c5)S(=O)(=O)[O-])CC	Training	Carcinogen	Carcinogen
422	149-17-7	O=C(NN=Cc1ccc(O)c(OC)c1)c2ccncc2	Training	Carcinogen	Carcinogen
423	443-48-1	O=[N+]([O-])c1cnc(n1CCO)C	Training	Carcinogen	Carcinogen
425	110-57-6	C(=CCCl)CCl	Training	Carcinogen	Carcinogen
426	4680-78-8	O=S(=O)([O-])c1cccc(c1)CN(c2ccc(cc2)C(c3ccccc3)=C4C=CC(C=C4)=[N+](Cc5cccc(c5)S(=O)(=O)[O-])CC)CC	Training	Carcinogen	NON-Carcinogen
427	5208-87-7	OC(C=C)c1ccc2OCOc2(c1)	Training	Carcinogen	Carcinogen
428	16338-97-9	O=NN(CC=C)CC=C	Training	Carcinogen	Carcinogen
429	75104-43-7	n2c(N)c(c3[nH]c1ccccc1c3(c2C))C	Training	Carcinogen	Carcinogen
430	57497-29-7	[O-][N+](=NC)CC	Training	Carcinogen	Carcinogen
431	16301-26-1	[O-][N+](=NCC)CC	Training	Carcinogen	Carcinogen
432	38514-71-5	O=[N+]([O-])c1oc(cc1)c2nc(N)sc2	Training	Carcinogen	Carcinogen
433	637-07-0	O=C(OCC)C(Oc1ccc(cc1)Cl)(C)C	Training	Carcinogen	Carcinogen
434	51410-44-7	OC(C=C)c1ccc(OC)cc1	Training	Carcinogen	Carcinogen
435	63885-23-4	O=NN(C(=N)N[N+](=O)[O-])CC	Training	Carcinogen	Carcinogen
436	758-17-8	O=CN(N)C	Training	Carcinogen	Carcinogen
437	74920-78-8	O=CN(N)CC	Training	Carcinogen	Carcinogen
438	26049-71-8	n1c(csc1NN)c2ccc(N)cc2	Training	Carcinogen	Carcinogen
439	842-00-2	O=S(=O)(N)c2ccc(c1ccccc12)S(=O)(=O)CC	Training	Carcinogen	Carcinogen
440	683-50-1	O=CC(C)Cl	Training	Carcinogen	Carcinogen
441	N.A.	c1cc(c(cc1c2ccc(c(c2Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
442	590-21-6	C(=CCl)C	Training	Carcinogen	Carcinogen
443	115-02-6	[N-]=[N+]=CC(=O)OCC(N)C(=O)O	Training	Carcinogen	Carcinogen
444	5164-11-4	C=CCN(N)CC=C	Training	Carcinogen	Carcinogen
445	10318-26-0	OC(CBr)C(O)C(O)C(O)CBr	Training	Carcinogen	Carcinogen
446	38434-77-4	N#CN(N=O)CC	Training	Carcinogen	Carcinogen
447	88-73-3	O=[N+]([O-])c1ccccc1Cl	Training	Carcinogen	Carcinogen
448	613-94-5	O=C(NN)c1ccccc1	Training	Carcinogen	Carcinogen
449	101-79-1	O(c1ccc(N)cc1)c2ccc(cc2)Cl	Training	Carcinogen	Carcinogen
450	608-73-1	C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
451	100-00-5	O=[N+]([O-])c1ccc(cc1)Cl	Training	Carcinogen	Carcinogen
452	720-69-4	O=[N+]([O-])c1oc(cc1)c2nc(nc(n2)N)N	Training	Carcinogen	Carcinogen
453	37087-94-8	O=C(O)c1cc(ccc1Cl)S(=O)(=O)N2CC(C)CC(C)C2	Training	Carcinogen	Carcinogen
454	517-28-2	Oc4ccc2c(OCC3(O)(Cc1cc(O)c(O)cc1C23))c4(O)	Training	Carcinogen	NON-Carcinogen
455	65089-17-0	OCCNC(Cc1nc(cc(n1)Cl)c2cccc(c2C)C)=S	Training	Carcinogen	Carcinogen
456	63019-65-8	O=C(N(c3cccc2c1ccccc1Cc23)C(=O)C)C	Training	Carcinogen	NON-Carcinogen
457	50892-23-4	O=C(O)CSc1nc(cc(n1)Cl)Nc2cccc(c2C)C	Training	Carcinogen	NON-Carcinogen
458	91-94-1	Nc1ccc(cc1Cl)c2ccc(N)c(c2)Cl	Training	Carcinogen	Carcinogen
459	18413-14-4	NNCC	Training	Carcinogen	Carcinogen
460	77094-11-2	n1cccc3c1cc(c2c3(nc(N)n2C))C	Training	Carcinogen	Carcinogen
461	33979-15-6	O=C2OC1C(=O)C(=CCN(C)CC1)COC(=O)C(OC(=O)C)(C)C(C=C2(C=C))(C)C	Training	Carcinogen	Carcinogen
462	67730-11-4	n1c(N)ccc2nc3c(cccn3(c12))C	Training	Carcinogen	Carcinogen
463	151-56-4	N1CC1	Training	Carcinogen	Carcinogen
464	302-01-2	NN	Training	Carcinogen	Carcinogen
465	57-39-6	O=P(N1CC1C)(N2CC2C)N3CC3C	Training	Carcinogen	Carcinogen
466	306-37-6	N(NC)C	Training	Carcinogen	Carcinogen
467	64-17-5	OCC	Training	Carcinogen	NON-Carcinogen
468	53-70-3	c1ccc5c(c1)ccc4cc3c(ccc2ccccc23)cc45	Training	Carcinogen	Carcinogen
469	2303-16-4	O=C(N(C(C)C)C(C)C)SCC(=CCl)Cl	Training	Carcinogen	Carcinogen
470	N.A.	O=C(O)C2=CN(c3nc(C=Cc1oc(cc1)[N+](=O)[O-])ccc3(C2(=O)))C	Training	Carcinogen	Carcinogen
471	938-73-8	O=C(N)c1ccccc1(OCC)	Training	Carcinogen	NON-Carcinogen
472	118-74-1	c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	NON-Carcinogen
473	72-54-8	c1cc(ccc1C(c2ccc(cc2)Cl)C(Cl)Cl)Cl	Training	Carcinogen	Carcinogen
474	53-95-2	O=C(N(O)c2ccc3c1ccccc1Cc3(c2))C	Training	Carcinogen	Carcinogen
475	117-10-2	O=C1c3cccc(O)c3(C(=O)c2c(O)cccc12)	Training	Carcinogen	Carcinogen
476	712-68-5	O=[N+]([O-])c1oc(cc1)c2nnc(N)s2	Training	Carcinogen	Carcinogen
477	13073-35-3	O=C(O)C(N)CCSCC	Training	Carcinogen	NON-Carcinogen
478	140-57-8	O=S(OCCCl)OC(C)COc1ccc(cc1)C(C)(C)C	Training	Carcinogen	Carcinogen
479	60-56-0	C1=CN(C(N1)=S)C	Training	Carcinogen	Carcinogen
480	319-85-7	C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
481	50-28-2	Oc1ccc2c(c1)CCC3C2CCC4(C)(C(O)CCC34)	Training	Carcinogen	NON-Carcinogen
482	2385-85-5	C13(C4(C2(C5(C(C1(C2(Cl)Cl)Cl)(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
484	488-41-5	OC(CBr)C(O)C(O)C(O)CBr	Training	Carcinogen	Carcinogen
485	20570-96-1	NNCc1ccccc1	Training	Carcinogen	Carcinogen
486	22571-95-5	O=C(OC2CCN1CC=C(COC(=O)C(O)(C(O)C)C(C)C)C12)C(=CC)C	Training	Carcinogen	Carcinogen
487	13743-07-2	O=NN(C(=O)N)CCO	Training	Carcinogen	Carcinogen
488	60-34-4	NNC	Training	Carcinogen	Carcinogen
491	7422-80-2	NN(CCCC)CCCC	Training	Carcinogen	Carcinogen
492	59-88-1	NNc1ccccc1	Training	Carcinogen	Carcinogen
493	132-27-4	[O-]c1ccccc1c2ccccc2	Training	Carcinogen	Carcinogen
494	7632-00-0	O=N[O-]	Training	Carcinogen	NON-Carcinogen
495	90-43-7	Oc1ccccc1c2ccccc2	Training	Carcinogen	Carcinogen
496	83335-32-4	O=NN(CCCC(F)(F)F)CCCC(F)(F)F	Training	Carcinogen	Carcinogen
497	128-44-9	O=C1[N-]S(=O)(=O)c2ccccc12	Training	Carcinogen	Carcinogen
498	75896-33-2	O=NN(CCO)CC(O)C	Training	Carcinogen	Carcinogen
499	108-05-4	O=C(OC=C)C	Training	Carcinogen	NON-Carcinogen
500	36133-88-7	O=C(NCc1nc(no1)c2oc(cc2)[N+](=O)[O-])C	Training	Carcinogen	Carcinogen
502	24554-26-5	O=CNc1nc(cs1)c2oc(cc2)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
503	18559-94-9	Oc1ccc(cc1CO)C(O)CNC(C)(C)C	Training	Carcinogen	NON-Carcinogen
504	2578-75-8	O=C(Nc2nnc(c1oc(cc1)[N+](=O)[O-])s2)C	Training	Carcinogen	Carcinogen
505	26308-28-1	O=C1Nc3c(nn(c3(C(=NC1)c2ccccc2))CC)C	Training	Carcinogen	NON-Carcinogen
506	531-82-8	O=C(Nc1nc(cs1)c2oc(cc2)[N+](=O)[O-])C	Training	Carcinogen	Carcinogen
507	91308-69-9	O=NN(CC=C)CCO	Training	Carcinogen	Carcinogen
508	75198-31-1	O=[N+]([O-])c1oc(cc1)c3cnc2ccccn23	Training	Carcinogen	Carcinogen
509	91308-71-3	O=NN(CC=C)CC(=O)C	Training	Carcinogen	Carcinogen
510	51325-35-0	O=C(Nc1nc(nc(n1)c2oc(cc2)[N+](=O)[O-])NC(=O)C)C	Training	Carcinogen	Carcinogen
511	64005-62-5	O=NN(C(=O)OCC)CCCCC	Training	Carcinogen	Carcinogen
512	4812-22-0	O=[N+]([O-])C(=CCC)CC	Training	Carcinogen	NON-Carcinogen
513	51542-33-7	O=NN(C(=O)Nc2nc1ccccc1s2)C	Training	Carcinogen	Carcinogen
514	77-46-3	O=C(Nc1ccc(cc1)S(=O)(=O)c2ccc(cc2)NC(=O)C)C	Training	Carcinogen	Carcinogen
515	924-16-3	O=NN(CCCC)CCCC	Training	Carcinogen	Carcinogen
516	55-18-5	O=NN(CC)CC	Training	Carcinogen	Carcinogen
517	1116-54-7	O=NN(CCO)CCO	Training	Carcinogen	Carcinogen
518	122-60-1	O(c1ccccc1)CC2OC2	Training	Carcinogen	Carcinogen
519	62-75-9	O=NN(C)C	Training	Carcinogen	Carcinogen
520	621-64-7	O=NN(CCC)CCC	Training	Carcinogen	Carcinogen
521	17608-59-2	O=NN(C)C(C)C(O)c1ccccc1	Training	Carcinogen	Carcinogen
522	91308-70-2	O=NN(CC=C)CC(O)C	Training	Carcinogen	Carcinogen
523	20917-49-1	O=NN1CCCCCCC1	Training	Carcinogen	Carcinogen
524	88208-16-6	O=NN(CC=C)CC(O)CO	Training	Carcinogen	Carcinogen
525	16219-98-0	O=NN(c1ncccc1)C	Training	Carcinogen	Carcinogen
526	1133-64-8	O=NN2CCCCC2(c1cnccc1)	Training	Carcinogen	Carcinogen
527	68107-26-6	O=NN(C)CCCCCCCCCCC	Training	Carcinogen	Carcinogen
528	53609-64-6	O=NN(CC(O)C)CC(O)C	Training	Carcinogen	Carcinogen
529	156-51-4	NNCCc1ccccc1	Training	Carcinogen	Carcinogen
530	60599-38-4	O=NN(CC(=O)C)CC(=O)C	Training	Carcinogen	Carcinogen
531	100-75-4	O=NN1CCCCC1	Training	Carcinogen	Carcinogen
532	13292-46-1	O=C(OC3C(C)C(OC)C=COC1(Oc4c(C1(=O))c5c(O)c(C=NN2CCN(C)CC2)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C3(C))C)c(O)c5(c(O)c4C))C)C	Training	Carcinogen	Carcinogen
533	611-23-4	O=Nc1ccccc1C	Training	Carcinogen	Carcinogen
534	18883-66-4	O=NN(C(=O)NC1C(O)OC(CO)C(O)C1(O))C	Training	Carcinogen	Carcinogen
535	96806-34-7	O=NN(C(=O)NCCCl)CCO	Training	Carcinogen	Carcinogen
536	17673-25-5	O=C1C(=CC3C1(O)CC(=CC2C4C(O)(C(O)C(C)C23(O))C4(C)(C))CO)C	Training	Carcinogen	Carcinogen
537	55556-92-8	O=NN1CC=CCC1	Training	Carcinogen	Carcinogen
538	96-09-3	O1CC1c2ccccc2	Training	Carcinogen	Carcinogen
539	89911-78-4	O=NN(CCO)CC(O)CO	Training	Carcinogen	Carcinogen
541	92177-50-9	O=NN(CC(=O)C)CC(O)CO	Training	Carcinogen	Carcinogen
542	303-47-9	O=C1OC(C)Cc2c1c(O)c(cc2Cl)C(=O)NC(C(=O)O)Cc3ccccc3	Training	Carcinogen	NON-Carcinogen
543	38777-13-8	O=NN(C(=O)Oc1ccccc1(OC(C)C))C	Training	Carcinogen	Carcinogen
544	7227-91-0	N(=NN(C)C)c1ccccc1	Training	Carcinogen	Carcinogen
545	684-93-5	O=NN(C(=O)N)C	Training	Carcinogen	Carcinogen
546	13752-51-7	O2CCN(C(=S)SN1CCOCC1)CC2	Training	Carcinogen	Carcinogen
547	55090-44-3	O=NN(C)CCCCCCCCCCCC	Training	Carcinogen	Carcinogen
548	8001-50-1	C=C1C(C)(C)C2(C(C1(C(C2(Cl)Cl)(Cl)Cl)Cl)Cl)Cl	Training	Carcinogen	Carcinogen
549	13256-11-6	O=NN(C)CCc1ccccc1	Training	Carcinogen	Carcinogen
550	1120-71-4	O=S1(=O)(OCCC1)	Training	Carcinogen	Carcinogen
551	29069-24-7	O=C1C=CC4(C(=C1)CCC3C5CCC(O)(C(=O)COC(=O)CCCc2ccc(cc2)N(CCCl)CCCl)C5(C)(CC(O)C34))(C)	Training	Carcinogen	Carcinogen
552	117-39-5	O=C1C(O)=C(Oc2cc(O)cc(O)c12)c3ccc(O)c(O)c3	Training	Carcinogen	Carcinogen
553	40580-89-0	O=NN1CCCCCCCCCCCC1	Training	Carcinogen	Carcinogen
554	59-33-6	n1ccccc1N(Cc2ccc(OC)cc2)CCN(C)C	Training	NON-Carcinogen	NON-Carcinogen
555	932-83-2	O=NN1CCCCCC1	Training	Carcinogen	Carcinogen
557	86451-37-8	O=NN(C)CC(O)CO	Training	Carcinogen	Carcinogen
558	78246-24-9	O=NN2CCCC2(c1ccc[n+]([O-])c1)	Training	Carcinogen	Carcinogen
559	930-55-2	O=NN1CCCC1	Training	Carcinogen	Carcinogen
560	82018-90-4	O=NN(CC)CC(F)(F)F	Training	Carcinogen	Carcinogen
561	1119-68-2	NNCCCCC	Training	Carcinogen	Carcinogen
562	29929-77-9	O=NN2c1ccccc1C(=CC2(C)C)C	Training	Carcinogen	Carcinogen
563	60102-37-6	O=C2OCC3=CCN(C)CCC(OC(=O)C1(OC1(C))(CC(C)C2(O)C))C3(=O)	Training	Carcinogen	Carcinogen
564	16813-36-8	O=NN1C(=O)NC(=O)CC1	Training	Carcinogen	Carcinogen
565	62-44-2	O=C(Nc1ccc(OCC)cc1)C	Training	Carcinogen	Carcinogen
566	937-25-7	O=NN(c1ccc(F)cc1)C	Training	Carcinogen	Carcinogen
567	60-80-0	O=C1C=C(N(N1c2ccccc2)C)C	Training	Carcinogen	Carcinogen
568	10048-13-2	O=C1c5c(O)cccc5(Oc3c1c(OC)cc2OC4OC=CC4(c23))	Training	Carcinogen	NON-Carcinogen
569	23031-25-6	Oc1cc(O)cc(c1)C(O)CNC(C)(C)C	Training	Carcinogen	NON-Carcinogen
570	614-95-9	O=NN(C(=O)OCC)CC	Training	Carcinogen	Carcinogen
571	614-00-6	O=NN(c1ccccc1)C	Training	Carcinogen	Carcinogen
572	13010-07-6	O=NN(C(=N)N[N+](=O)[O-])CCC	Training	Carcinogen	Carcinogen
573	96806-35-8	O=NN(C(=O)NCCCl)CC(O)C	Training	Carcinogen	Carcinogen
574	77337-54-3	O=CN(NCCC)CCC	Training	Carcinogen	Carcinogen
575	760-60-1	O=NN(C(=O)N)CC(C)C	Training	Carcinogen	Carcinogen
