Id	CAS	SMILES	Status	Experimental value	Predicted value
2172	619-72-7	N#Cc1ccc(cc1)[N+](=O)[O-]	Test	1.19	1.6033
2173	619-73-8	O=[N+]([O-])c1ccc(cc1)CO	Test	1.26	1.1199
2174	619-76-1	O=C(N)c1ccc(cc1)C(C)C	Test	2.14	2.0264
2175	619-80-7	O=C(N)c1ccc(cc1)[N+](=O)[O-]	Test	0.82	0.7266
2176	619-84-1	O=C(O)c1ccc(cc1)N(C)C	Test	1.28	1.5966
2177	619-86-3	O=C(O)c1ccc(OCC)cc1	Test	2.39	1.7668
2178	619-90-9	O=C(OCc1ccc(cc1)[N+](=O)[O-])C	Test	1.73	1.499
2179	620-02-0	O=Cc1oc(cc1)C	Test	0.67	1.1301
2180	620-08-6	n1ccc(OC)cc1	Test	1.0	0.663
2181	620-17-7	Oc1cccc(c1)CC	Test	2.4	2.505
2182	620-24-6	Oc1cccc(c1)CO	Test	0.49	0.9581
2183	620-71-3	O=C(Nc1ccccc1)CC	Test	1.61	1.6173
2184	620-79-1	O=C(OCC)C(C(=O)C)Cc1ccccc1	Test	2.52	2.0918
2185	620-80-4	O=C(OCC)C(=Cc1ccccc1)C(=O)C	Test	2.21	2.0525
2186	620-88-2	O=[N+]([O-])c2ccc(Oc1ccccc1)cc2	Test	3.92	3.2846
2187	620-92-8	Oc1ccc(cc1)Cc2ccc(O)cc2	Test	2.91	3.2698
2188	621-04-5	O=C(Nc1ccccc1)NCC	Test	1.64	1.2951
2189	621-06-7	O=C(Nc1ccccc1)Cc2ccccc2	Test	2.7	2.6495
2190	621-08-9	O=S(Cc1ccccc1)Cc2ccccc2	Test	1.99	2.8504
2191	621-34-1	Oc1cccc(OCC)c1	Test	1.98	1.895
2192	621-36-3	O=C(O)Cc1cccc(c1)C	Test	1.95	1.9554
2193	621-37-4	O=C(O)Cc1cccc(O)c1	Test	0.85	1.2018
2194	621-38-5	O=C(Nc1cccc(c1)Br)C	Test	2.31	1.6988
2195	621-42-1	O=C(Nc1cccc(O)c1)C	Test	0.73	0.683
2196	621-59-0	O=Cc1ccc(OC)c(O)c1	Test	0.97	1.3056
2197	621-64-7	O=NN(CCC)CCC	Test	1.36	1.8358
2198	621-65-8	O=[N+]([O-])OCC(O[N+](=O)[O-])CO	Test	0.83	0.5245
2199	621-79-4	O=C(N)C=Cc1ccccc1	Test	1.43	1.3
2200	621-84-1	O=C(OCc1ccccc1)N	Test	1.2	1.3946
2201	621-88-5	O=C(N)COc1ccccc1	Test	0.76	0.8809
2202	622-29-7	N(=Cc1ccccc1)C	Test	1.64	1.8499
2203	622-31-1	ON=Cc1ccccc1	Test	1.8	1.1524
2204	622-37-7	[N-]=[N+]=Nc1ccccc1	Test	2.59	0.6558
2205	622-38-8	c1ccc(cc1)SCC	Test	3.2	2.7206
2206	622-44-6	N(c1ccccc1)=C(Cl)Cl	Test	2.54	3.2032
2207	622-46-8	O=C(Oc1ccccc1)N	Test	1.08	1.3877
2208	622-47-9	O=C(O)Cc1ccc(cc1)C	Test	1.86	1.9554
2209	622-50-4	O=C(Nc1ccc(cc1)I)C	Test	2.71	1.5286
2210	622-59-3	C(=Nc1ccc(cc1)C)=S	Test	3.92	3.0756
2211	622-62-8	Oc1ccc(OCC)cc1	Test	1.81	1.895
2212	622-78-6	C(=NCc1ccccc1)=S	Test	3.16	2.5963
2213	622-80-0	c1ccc(cc1)NCCC	Test	2.45	2.5501
2214	622-83-3	N#CN=Nc1ccccc1	Test	2.3	2.2346
2215	622-85-5	O(c1ccccc1)CCC	Test	3.18	2.6861
2216	623-03-0	N#Cc1ccc(cc1)Cl	Test	2.47	2.3733
2217	623-05-2	Oc1ccc(cc1)CO	Test	0.25	0.9581
2218	623-08-5	c1cc(ccc1NC)C	Test	2.15	2.1638
2219	623-12-1	O(c1ccc(cc1)Cl)C	Test	2.78	2.478
2220	623-15-4	O=C(C=Cc1occc1)C	Test	1.35	1.2833
2221	623-26-7	N#Cc1ccc(C#N)cc1	Test	0.93	1.5878
2222	623-30-3	O=CC=Cc1occc1	Test	1.15	1.3448
2223	623-37-0	OC(CC)CCC	Test	1.65	1.8719
2224	623-42-7	O=C(OC)CCC	Test	1.29	1.1442
2225	623-59-6	O=C(NC(=O)C)NC	Test	-0.7	-0.8462
2226	623-87-0	O=[N+]([O-])OCC(O)CO[N+](=O)[O-]	Test	0.71	0.5245
2227	624-24-8	O=C(OC)CCCC	Test	1.96	1.6004
2228	624-38-4	c1cc(ccc1I)I	Test	4.11	2.9864
2229	624-45-3	O=C(OC)CCC(=O)C	Test	-0.13	-0.1731
2230	624-48-6	O=C(OC)C=CC(=O)OC	Test	0.48	0.4902
2231	624-73-7	C(CI)I	Test	2.71	2.8634
2232	624-78-2	N(C)CC	Test	0.15	0.133
2233	624-84-0	O=CNN	Test	-2.05	-1.2708
2234	624-92-0	CSSC	Test	1.77	1.3858
2235	625-28-5	N#CCC(C)C	Test	1.07	1.4195
2236	625-33-2	O=C(C=CC)C	Test	0.52	0.8559
2237	625-48-9	O=[N+]([O-])CCO	Test	-0.42	-0.2481
2238	625-52-5	O=C(N)NCC	Test	-0.74	-0.4874
2239	625-53-6	NC(NCC)=S	Test	-0.21	0.4117
2240	625-74-1	O=[N+]([O-])CC(C)C	Test	1.4	1.4831
2241	625-80-9	CC(C)SC(C)C	Test	2.84	2.2478
2242	625-84-3	c1cc([nH]c1C)C	Test	1.47	1.2147
2243	625-86-5	o1c(ccc1C)C	Test	2.24	1.2248
2244	625-89-8	O=NN(CC(F)(F)F)CC(F)(F)F	Test	2.15	2.1056
2245	626-01-7	Nc1cccc(c1)I	Test	2.86	1.6616
2246	626-02-8	Oc1cccc(c1)I	Test	2.93	2.1408
2247	626-16-4	c1cc(cc(c1)CCl)CCl	Test	2.72	3.0302
2248	626-17-5	N#Cc1cccc(C#N)c1	Test	0.8	1.5878
2249	626-39-1	c1c(cc(cc1Br)Br)Br	Test	4.51	4.0752
2250	626-43-7	Nc1cc(cc(c1)Cl)Cl	Test	2.9	2.4122
2251	626-55-1	n1cccc(c1)Br	Test	1.6	1.4278
2252	626-60-8	n1cccc(c1)Cl	Test	1.33	1.3438
2253	626-61-9	n1ccc(cc1)Cl	Test	1.28	1.3438
2254	626-67-5	N1(C)CCCCC1	Test	1.3	1.2373
2255	626-93-7	OC(C)CCCC	Test	1.76	1.8044
2256	627-05-4	O=[N+]([O-])CCCC	Test	1.47	1.62
2257	627-12-3	O=C(OCCC)N	Test	0.36	0.6836
2258	627-19-0	C#CCCC	Test	1.98	2.8373
2259	627-30-5	OCCCCl	Test	0.5	0.3696
2260	627-31-6	C(CI)CI	Test	3.02	2.9258
2261	627-35-0	N(C)CCC	Test	0.84	0.6567
2262	627-93-0	O=C(OC)CCCCC(=O)OC	Test	1.03	1.0044
2263	628-05-7	O=[N+]([O-])CCCCC	Test	2.01	2.0762
2264	628-20-6	N#CCCCCl	Test	0.56	1.1466
2265	628-28-4	O(C)CCCC	Test	1.66	1.3792
2266	628-34-2	O(CC)CCCl	Test	0.98	1.0645
2267	628-41-1	C1=CCC=CC1	Test	2.3	1.848
2268	628-55-7	O(CC(C)C)CC(C)C	Test	2.78	2.4341
2269	628-73-9	N#CCCCCC	Test	1.66	2.0801
2270	628-81-9	O(CC)CCCC	Test	2.03	1.728
2271	628-83-1	N#CSCCCC	Test	2.03	2.1565
2272	628-96-6	O=[N+]([O-])OCCO[N+](=O)[O-]	Test	1.16	1.0352
2273	629-04-9	CCCCCCCBr	Test	4.36	3.6884
2274	629-06-1	CCCCCCCCl	Test	4.15	3.5439
2275	629-20-9	C1=CC=CC=CC=C1	Test	3.08	1.8712
2276	629-40-3	N#CCCCCCCC#N	Test	0.59	1.9638
2277	629-59-4	CCCCCCCCCCCCCC	Test	7.2	6.7584
2278	630-18-2	N#CC(C)(C)C	Test	1.08	1.5909
2279	630-60-4	O=C1OCC(=C1)C3CCC4(O)(C5CCC6(O)(CC(OC2OC(C)C(O)C(O)C2(O))CC(O)C6(CO)(C5(C(O)CC34(C)))))	Test	-2.0	-2.171
2280	630-64-8	O=CC56(CCC(OC1OC(C)C(O)C(O)C1)CC6(O)(CCC3C5(CCC4(C)(C(C2=CC(=O)OC2)CCC34(O)))))	Test	0.3	1.2467
2281	631-07-2	O=C1NC(=O)C(N1)(c2ccccc2)CC	Test	1.53	1.3941
2282	632-22-4	O=C(N(C)C)N(C)C	Test	0.19	-0.2185
2283	632-46-2	O=C(O)c1c(cccc1C)C	Test	2.21	2.4068
2284	633-72-7	OCc1cnc(c(OC)c1CO)C	Test	-0.1	-0.2634
2285	634-36-6	O(c1cccc(OC)c1(OC))C	Test	1.53	1.7808
2286	634-67-3	Nc1ccc(c(c1Cl)Cl)Cl	Test	3.33	3.0766
2287	634-83-3	Nc1cc(c(c(c1Cl)Cl)Cl)Cl	Test	4.27	3.741
2288	634-90-2	c1c(cc(c(c1Cl)Cl)Cl)Cl	Test	4.56	4.4876
2289	634-91-3	Nc1cc(c(c(c1)Cl)Cl)Cl	Test	3.32	3.0766
2290	634-93-5	Nc1c(cc(cc1Cl)Cl)Cl	Test	3.52	3.0766
2291	634-97-9	O=C(O)c1ccc[nH]1	Test	0.85	0.8195
2292	635-21-2	O=C(O)c1cc(ccc1(N))Cl	Test	1.57	1.3522
2293	635-22-3	O=[N+]([O-])c1cc(N)ccc1Cl	Test	2.06	1.6422
2294	635-46-1	c1ccc2c(c1)NCCC2	Test	2.29	2.2085
2295	635-90-5	c1ccc(cc1)n2cccc2	Test	3.08	2.7062
2296	636-04-4	c1ccc(cc1)NC(c2ccccc2)=S	Test	3.03	3.5138
2297	636-28-2	c1c(c(cc(c1Br)Br)Br)Br	Test	5.13	4.8236
2298	636-72-6	OCc1cccs1	Test	0.87	1.1789
2299	636-97-5	O=C(NN)c1ccc(cc1)[N+](=O)[O-]	Test	0.35	0.2347
2300	637-59-2	c1ccc(cc1)CCCBr	Test	3.72	3.352
2301	637-61-6	O=C1C=CC(=NCl)C=C1	Test	1.26	0.9169
2302	638-20-0	O=C(NC(=O)C)NC(=O)C	Test	-0.68	-1.0621
2303	638-42-6	O=C(OCCCCC)N	Test	1.35	1.596
2304	639-58-7	c1ccc(cc1)[Sn](c2ccccc2)(c3ccccc3)Cl	Test	4.19	5.0606
2305	640-15-3	O(C)P(OC)(=S)SCCSCC	Test	3.15	2.2551
2306	640-61-9	O=S(=O)(NC)c1ccc(cc1)C	Test	1.28	1.7386
2307	640-79-9	O=C(O)CNC(=O)CCC(C)C2CCC3C4C(O)CC1CC(O)CCC1(C)C4(CCC23(C))	Test	2.07	3.2625
2308	643-15-2	C1=C(C(C(C(C1Cl)Cl)Cl)Cl)Cl	Test	3.72	3.6121
2309	644-08-6	c1ccc(cc1)c2ccc(cc2)C	Test	4.63	3.8346
2310	644-35-9	Oc1ccccc1CCC	Test	2.93	2.9612
2311	644-46-2	O=C1C=C(OC=C1(O))C	Test	-0.59	-0.5737
2312	645-05-6	n1c(nc(nc1N(C)C)N(C)C)N(C)C	Test	2.73	1.9953
2313	645-56-7	Oc1ccc(cc1)CCC	Test	3.2	2.9612
2314	645-59-0	N#CCCc1ccccc1	Test	1.72	2.1999
2315	646-06-0	O1COCC1	Test	-0.37	-0.2795
2316	646-14-0	O=[N+]([O-])CCCCCC	Test	2.7	2.5324
2317	646-20-8	N#CCCCCCC#N	Test	0.05	1.5076
2318	651-06-9	O=S(=O)(Nc1ncc(OC)cn1)c2ccc(N)cc2	Test	0.41	0.8083
2319	651-85-4	O=S(=O)(c1c(F)c(F)c(F)c(F)c1(F))C	Test	1.11	2.3835
2320	652-32-4	O=C(O)c1c(F)c(F)c(c(F)c1(F))C	Test	3.15	2.7426
2321	653-22-5	O=C(Nc1c(F)c(F)c(F)c(F)c1(F))C	Test	1.7	1.9779
2322	654-13-7	O=C(O)CC(n2nnc1ccccc12)C	Test	-0.2	1.7226
2323	654-42-2	Oc1cc(c(O)c(c1)C)C	Test	1.0	2.2676
2324	656-31-5	O=C(N)Nc1ccccc1(F)	Test	0.88	0.9459
2325	656-49-5	FC(F)(F)c1nc2cc(ccc2([nH]1))Cl	Test	3.39	3.3589
2326	658-43-5	O=S(=O)(Nc1ccccc1)C(F)F	Test	1.95	2.0743
2327	660-88-8	O=C(O)CCCCN	Test	-2.63	-0.1659
2328	664-95-9	O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)C	Test	2.9	2.8656
2329	670-96-2	n1cc[nH]c1c2ccccc2	Test	1.88	1.6423
2330	671-03-4	O=C(Oc1cc(c(cc1C)C)C)NC	Test	2.52	3.0522
2331	671-16-9	O=C(NC(C)C)c1ccc(cc1)CNNC	Test	0.08	1.5153
2332	672-66-2	c1ccc(cc1)P(C)C	Test	2.57	2.554
2333	672-76-4	O=C1C=CC(=CC=C1(O))C(C)C	Test	1.89	1.7309
2334	673-31-4	O=C(OCCCc1ccccc1)N	Test	1.96	2.172
2335	675-20-7	O=C1NCCCC1	Test	-0.46	0.0854
2336	675-21-8	Fc1cncnc1	Test	-0.03	0.2568
2337	678-26-2	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Test	4.4	3.671
2338	680-31-9	O=P(N(C)C)(N(C)C)N(C)C	Test	0.28	-1.116
2339	681-57-2	O=C(O)CCC(C(=O)O)(C)C	Test	0.67	0.9256
2340	683-18-1	CCCC[Sn](CCCC)(Cl)Cl	Test	1.56	7.0164
2341	683-57-8	O=C(N)CBr	Test	-0.52	0.0584
2342	683-72-7	O=C(N)C(Cl)Cl	Test	0.19	0.3576
2343	684-93-5	O=NN(C(=O)N)C	Test	-0.03	-0.3351
2344	685-91-6	O=C(N(CC)CC)C	Test	0.34	0.2773
2345	687-48-9	O=C(OCC)N(C)C	Test	0.89	0.5717
2346	688-04-0	O=C(O)C(CC(=O)C)CCC	Test	1.31	0.9508
2347	688-84-6	O=C(OCC(CC)CCCC)C(=C)C	Test	4.54	4.1817
2348	692-94-4	O=C(OC)C=CC#CC#CC#CC	Test	3.14	2.8922
2349	693-02-7	C#CCCCC	Test	2.73	3.2935
2350	693-21-0	O=[N+]([O-])OCCOCCO[N+](=O)[O-]	Test	0.98	0.9043
2351	693-54-9	O=C(C)CCCCCCCC	Test	3.73	3.1601
2352	693-95-8	n1cscc1C	Test	0.97	0.5681
2353	693-98-1	n1cc[nH]c1C	Test	0.24	0.0194
2354	694-85-9	O=C1C=CC=CN1C	Test	-0.23	-0.1179
2355	695-05-6	O=C1C2CC3C1C3(C2)	Test	0.81	0.4912
2356	695-19-2	O=C1C=CN(C=C1)C	Test	-1.22	-0.2547
2357	695-34-1	n1ccc(cc1N)C	Test	0.56	0.9581
2358	695-94-3	OCCN1C(=NCC1)C	Test	0.04	-0.8806
2359	695-99-8	O=C1C=CC(=O)C(=C1)Cl	Test	0.84	0.7767
2360	696-44-6	c1cc(cc(c1)C)NC	Test	2.19	2.1638
2361	698-63-5	O=Cc1oc(cc1)[N+](=O)[O-]	Test	1.01	1.0035
2362	698-67-9	O=C(N)c1ccc(cc1)Br	Test	1.76	1.5806
2363	698-87-3	OC(C)Cc1ccccc1	Test	1.97	1.9242
2364	699-18-3	O=[N+]([O-])C=Cc1occc1	Test	1.56	1.2052
2365	700-00-5	n2cnc1c(ncn1C)c2N	Test	-0.03	-0.3754
2366	700-12-9	c1c(c(c(c(c1C)C)C)C)C	Test	4.56	4.261
2367	700-13-0	Oc1cc(c(O)c(c1C)C)C	Test	1.69	2.7538
2368	700-38-9	O=[N+]([O-])c1ccc(cc1(O))C	Test	2.31	1.9432
2369	701-34-8	O=S(=O)(N)c1ccc(cc1)Br	Test	1.36	1.4066
2370	701-56-4	O(c1ccc(cc1)N(C)C)C	Test	1.42	1.9758
2371	701-65-5	c1ccc(cc1)SC(Cl)(Cl)Cl	Test	3.78	5.3685
2372	701-83-7	O=C(Oc1cccc(F)c1)C	Test	1.74	1.8032
2373	704-73-4	O=C(Oc1ccccc1(F))NC	Test	1.25	1.7991
2374	705-19-1	O=[N+]([O-])c1nc(n(c1)CCO)C	Test	-0.59	0.1194
2375	705-48-6	O=C(Oc1cccc(F)c1)NC	Test	1.48	1.7991
2376	705-60-2	O=[N+]([O-])C(=Cc1ccccc1)C	Test	2.52	2.3237
2377	705-62-4	c1ccc(cc1)NC(N(C)C)=S	Test	1.04	2.0513
2378	705-70-4	O=C(Oc1ccc(F)cc1)NC	Test	1.28	1.7991
2379	706-07-0	O=[N+]([O-])C=Cc1ccc(cc1)Cl	Test	2.44	2.4744
2380	706-14-9	O=C1OC(CC1)CCCCCC	Test	2.72	3.0025
2381	707-07-3	O(C)C(OC)(OC)c1ccccc1	Test	2.27	2.3082
2382	707-98-2	n2cnc1c(ncn1CCC)c2N	Test	0.74	0.4971
2383	709-79-5	N#CC(=Cc1ccccc1)C(=O)N	Test	1.56	1.1391
2384	709-98-8	O=C(Nc1ccc(c(c1)Cl)Cl)CC	Test	3.07	2.9461
2385	710-15-6	O=S(=O)(N)NCCc1ccccc1	Test	0.81	0.8827
2386	710-25-8	O=C(N)C=Cc1oc(cc1)[N+](=O)[O-]	Test	0.65	0.7141
2387	711-82-0	OCCOc1cccc2ccccc12	Test	2.5	2.1826
2388	713-05-3	O=C(NC)CCC(=O)c1cnccc1	Test	-0.69	-0.1571
2389	716-79-0	n1c3ccccc3([nH]c1c2ccccc2)	Test	3.24	3.2706
2390	718-64-9	FC(F)(F)C(O)(c1ccccc1)C(F)(F)F	Test	3.41	3.1252
2391	719-22-2	O=C1C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C	Test	4.42	3.1292
2392	721-50-6	O=C(Nc1ccccc1C)C(NCCC)C	Test	2.11	2.3702
2393	723-46-6	O=S(=O)(Nc1noc(c1)C)c2ccc(N)cc2	Test	0.89	1.1887
2394	723-62-6	O=C(O)c2c3ccccc3(cc1ccccc12)	Test	3.85	3.2512
2395	726-78-3	O=C1NC(=O)C(C(=O)N1C)(C2=CCCCC2)CC	Test	2.25	1.9494
2396	728-88-1	O=C(c1ccc(cc1)C)C(C)CN2CCCCC2	Test	3.65	3.6901
2397	731-27-1	O=S(=O)(N(c1ccc(cc1)C)SC(F)(Cl)Cl)N(C)C	Test	3.9	5.3473
2398	732-11-6	O=C1c2ccccc2(C(=O)N1CSP(OC)(OC)=S)	Test	2.78	1.9558
2399	732-26-3	Oc1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C	Test	6.06	5.7638
2400	738-70-5	n1cc(c(nc1N)N)Cc2cc(OC)c(OC)c(OC)c2	Test	0.91	1.5436
2401	741-58-2	O=S(=O)(NCCSP(OC(C)C)(OC(C)C)=S)c1ccccc1	Test	4.2	3.8161
2402	742-20-1	O=S(=O)(N)c1cc2c(cc1Cl)NC(NS2(=O)(=O))CC3CCCC3	Test	1.27	2.4734
2403	745-65-3	O=C(O)CCCCCCC1C(=O)CC(O)C1(C=CC(O)CCCCC)	Test	3.2	3.479
2404	746-53-2	O=C3c1cc(cc(c1c2c3(cc(cc2[N+](=O)[O-])[N+](=O)[O-]))[N+](=O)[O-])[N+](=O)[O-]	Test	2.4	2.5911
2405	749-02-0	O=C2NCN(c1ccccc1)C24(CCN(CCCC(=O)c3ccc(F)cc3)CC4)	Test	3.03	3.0641
2406	753-90-2	FC(F)(F)CN	Test	0.24	0.3598
2407	756-79-6	O=P(OC)(OC)C	Test	-0.61	-0.5047
2408	758-96-3	O=C(N(C)C)CC	Test	-0.11	0.2466
2409	759-73-9	O=NN(C(=O)N)CC	Test	0.23	0.0137
2410	759-94-4	O=C(N(CCC)CCC)SCC	Test	3.21	2.8749
2411	760-60-1	O=NN(C(=O)N)CC(C)C	Test	1.04	0.8567
2412	764-13-6	C(C=C(C)C)=C(C)C	Test	3.5	3.1124
2413	764-42-1	N#CC=CC#N	Test	-0.25	0.5372
2414	765-30-0	NC1CC1	Test	0.07	-0.1579
2415	765-43-5	O=C(C)C1CC1	Test	0.49	0.5138
2416	766-09-6	N1(CC)CCCCC1	Test	1.75	1.5861
2417	766-77-8	c1ccc(cc1)[Si](C)C	Test	3.99	1.8835
2418	767-00-0	N#Cc1ccc(O)cc1	Test	1.6	1.4415
2419	768-03-6	O=C(C=C)c1ccccc1	Test	1.88	2.2675
2420	768-32-1	c1ccc(cc1)[Si](C)(C)C	Test	4.72	3.5046
2421	768-59-2	OCc1ccc(cc1)CC	Test	2.27	2.1679
2422	768-66-1	N1C(C)(C)CCCC1(C)C	Test	2.15	1.8664
2423	768-94-5	NC23(CC1CC(CC(C1)C2)C3)	Test	2.44	1.4954
2424	768-95-6	OC23(CC1CC(CC(C1)C2)C3)	Test	2.14	1.785
2425	769-92-6	Nc1ccc(cc1)C(C)(C)C	Test	2.7	2.4838
2426	770-09-2	c1ccc(cc1)C[Si](C)(C)C	Test	4.13	3.5115
2427	770-19-4	O=C(N)Nc1cccc(F)c1	Test	1.29	0.9459
2428	771-39-1	O=C1N=C(Oc2ccccc12)N	Test	0.27	1.2666
2429	771-50-6	O=C(O)c2c[nH]c1ccccc12	Test	1.99	1.7279
2430	771-61-9	Fc1c(F)c(F)c(O)c(F)c1(F)	Test	3.23	2.5901
2431	771-97-1	Nc1cc2ccccc2(cc1(N))	Test	1.54	1.2452
2432	771-99-3	c1ccc(cc1)C2CCNCC2	Test	2.39	1.9854
2433	774-40-3	O=C(OCC)C(O)c1ccccc1	Test	1.53	1.5235
2434	776-35-2	c1ccc3c(c1)c2ccccc2CC3	Test	4.52	3.9492
2435	776-75-0	O=C(c1ccccc1)N2CCCCC2	Test	2.2	2.1612
2436	777-59-3	O=NN(C(=O)Nc1ccc(F)cc1)C	Test	1.88	1.6529
2437	779-02-2	c1ccc3c(c1)cc2ccccc2c3C	Test	5.07	4.133
2438	780-11-0	O=C(Oc1cccc(c1)C(C)(C)C)NC	Test	2.93	2.994
2439	780-59-6	O=C1NC(=O)C(C(=O)N1C)(CC=C)CC=C	Test	1.55	1.0816
2440	780-69-8	O(CC)[Si](OCC)(OCC)c1ccccc1	Test	2.99	4.0887
2441	781-43-1	c1ccc3c(c1)c(c2ccccc2c3C)C	Test	5.69	4.6192
2442	786-19-6	O(CC)P(OCC)(=S)SCSc1ccc(cc1)Cl	Test	5.33	4.8272
2443	790-53-4	O=C(OCC)C(=Cc1ccc(F)cc1)C(=O)OCC	Test	3.1	2.8719
2444	791-28-6	O=P(c1ccccc1)(c2ccccc2)c3ccccc3	Test	2.83	4.0775
2445	815-24-7	O=C(C(C)(C)C)C(C)(C)C	Test	3.0	2.8486
2446	816-57-9	O=NN(C(=O)N)CCC	Test	0.3	0.5374
2447	817-99-2	[N-]=[N+]=CC(=O)NCC(=O)N	Test	-1.26	-3.1818
2448	818-61-1	O=C(OCCO)C=C	Test	-0.21	0.1793
2449	819-06-7	FC(F)(F)CN(C)C	Test	1.06	1.3275
2450	821-10-3	C(#CCCl)CCl	Test	2.01	2.1022
2451	821-55-6	O=C(C)CCCCCCC	Test	3.14	2.7039
2452	822-36-6	n1c[nH]cc1C	Test	0.23	-2.0E-4
2453	822-84-4	O=[N+]([O-])c1ccsc1	Test	1.55	1.3864
2454	822-86-6	C1CCC(C(C1)Cl)Cl	Test	3.2	2.9426
2455	823-09-6	n1cccnc1SC	Test	1.01	1.1141
2456	824-46-4	Oc1ccc(O)c(OC)c1	Test	0.47	1.2788
2457	824-75-9	O=C(N)c1ccc(F)cc1	Test	0.91	1.0377
2458	825-44-5	O=S2(=O)(C=Cc1ccccc12)	Test	0.88	1.0447
2459	825-56-9	n1nc(oc1)c2ccccc2	Test	1.31	1.1291
2460	825-86-5	O=S(=O)(N)c1ccc(cc1)I	Test	1.59	1.2364
2461	826-81-3	Oc1cccc2ccc(nc12)C	Test	2.33	2.0315
2462	827-42-9	O=C2C=C(c1ccccc1)SS2	Test	3.01	2.7529
2463	829-26-5	c1cc(cc2cc(c(cc12)C)C)C	Test	4.73	4.197
2464	830-03-5	O=C(Oc1ccc(cc1)[N+](=O)[O-])C	Test	1.5	1.4921
2465	830-07-9	O=[N+]([O-])C=Cc1oc(cc1)[N+](=O)[O-]	Test	1.3	1.2241
2466	830-09-1	O=C(O)C=Cc1ccc(OC)cc1	Test	2.68	1.8858
2467	830-13-7	O=C1CCCCCCCCCCC1	Test	4.1	3.9116
2468	830-81-9	O=C(Oc1cccc2ccccc12)C	Test	2.78	2.5061
2469	830-96-6	O=C(O)CCc2c[nH]c1ccccc12	Test	1.75	2.2189
2470	831-61-8	O=C(OCC)c1cc(O)c(O)c(O)c1	Test	1.3	1.232
2471	831-71-0	O=[N+]([O-])c1oc(C=NNC(N)=S)cc1	Test	1.64	0.9874
2472	831-82-3	Oc2ccc(Oc1ccccc1)cc2	Test	3.35	3.1228
2473	832-69-9	c1ccc3c(c1)ccc2c3(cccc2C)	Test	5.08	4.133
2474	832-71-3	c1ccc3c(c1)ccc2ccc(cc23)C	Test	5.15	4.133
2475	833-50-1	n1c(oc2ccccc12)c3ccccc3	Test	3.67	3.2807
2476	834-12-8	n1c(nc(nc1NC(C)C)SC)NCC	Test	2.98	2.8208
2477	834-91-3	O=C1NC(=O)C(=C(N1)C)N(CCF)CCCl	Test	0.85	0.3389
2478	836-30-6	O=[N+]([O-])c1ccc(cc1)Nc2ccccc2	Test	3.74	3.2745
2479	838-89-1	O=C(Nc1cccc(c1)C(F)(F)F)N(OC)C	Test	2.64	1.9404
2480	841-06-5	n1c(nc(nc1NC(C)C)SC)NCCCOC	Test	2.82	2.4035
2481	842-00-2	O=S(=O)(N)c2ccc(c1ccccc12)S(=O)(=O)CC	Test	1.24	1.4414
2482	846-49-1	O=C1Nc3ccc(cc3(C(=NC1(O))c2ccccc2Cl))Cl	Test	2.39	3.5945
2483	846-53-7	O=C1Nc3ccc(cc3(C(=NC1)c2ccccc2SC))Cl	Test	2.99	3.8116
2484	847-25-6	O=C(NC(CO)C(O)c1ccc(cc1)S(=O)(=O)C)C(Cl)Cl	Test	-0.27	0.6516
2485	857-62-5	Fc1ccc(cc1)C(O)CCCN3CCN(c2ccccc2(OC))CC3	Test	3.4	3.8538
2486	862-26-0	O=C(OCc1ccccc1)NC(C(=O)NC(C(=O)O)Cc2ccc(O)cc2)C(C)C	Test	2.43	3.4297
2487	865-21-4	O=C(OC2C(O)(C(=O)OC)C5N(c1cc(OC)c(cc1C45(CCN3CC=CC2(CC)C34))C9(C(=O)OC)(c7[nH]c6ccccc6c7CCN8CC(CC(O)(C8)CC)C9))C)C	Test	3.7	4.8873
2488	865-24-7	O=C(OC2C(O)(C(=O)OC)C5N(c1cc(OC)c(cc1C45(CCN3CC=CC2(CC)C34))C9(C(=O)OC)(c7[nH]c6ccccc6c7CCN8CC(CC(O)(C8)CC)C9))C)CN(C)C	Test	4.02	5.1068
2489	865-52-1	C[Ge](C)(C)C	Test	3.31	8.8092
2490	868-77-9	O=C(OCCO)C(=C)C	Test	0.47	0.6257
2491	869-01-2	O=NN(C(=O)N)CCCC	Test	1.04	0.9936
2492	869-29-4	O=C(OC(OC(=O)C)C=C)C	Test	0.78	0.6773
2493	872-05-9	C=CCCCCCCCC	Test	5.7	4.5429
2494	872-31-1	c1cscc1Br	Test	2.62	2.2404
2495	872-50-4	O=C1N(C)CCC1	Test	-0.38	-0.1649
2496	872-55-9	c1cc(CC)sc1	Test	2.87	2.3044
2497	872-85-5	O=Cc1ccncc1	Test	0.43	0.4388
2498	873-49-4	c1ccc(cc1)C2CC2	Test	3.27	2.6526
2499	873-62-1	N#Cc1cccc(O)c1	Test	1.7	1.4415
2500	873-63-2	OCc1cccc(c1)Cl	Test	1.94	1.8899
2501	873-76-7	OCc1ccc(cc1)Cl	Test	1.96	1.8899
